Id._Empresa,Razón_Social,CIF,Domicilio,Id_Municipio_INE,Municipio,Población,Provincia,País,Código_Postal,Teléfono,Teléfono,Fax,Web,Email,CNAE,Descripción_actividad,Área_principal,Actividad_1,Actividad_2,Actividad_3,Actividad_4,Actividad_5,Actividad_6,Facturación_2019,Inversión_2019,Inversión_2020,Nº_empleados,Capital
536878,"3ABC LASURES, S.L.",B60533890,"P.I. Buvisa - Calle Oeste, 6F",2819,Teià,,Barcelona,España,08329,935406035,,935550953,www.cedria.com,cedria@cedria.com,2030,Fabricación de barnices y lacas.,Materiales,Productos químicos y pinturas,,,,,,3.44,,,22,0.15
536881,"PINTURAS ECU, S.L.",B96007554,P.I. Marines -Parcela 9,1614,Marines,,Valencia/València,España,46169,961648360,,961648051,www.pinturasecu.es,comercial@pinturasecu.es,2030,Fabricación de pinturas y barnices.,Materiales,Productos químicos y pinturas,,,,,,2.02,,,16,0.141
536882,"PRODUCTOS DECORATIVOS DE LEVANTE, S.L.",B03923901,"Juan Vázquez de Mella, 12",0664,Elda,,Alicante/Alacant,España,03600,965386421,,966981283,www.pinturaslanieve.com,info@pinturaslanieve.com,2030,Fabricación de pinturas,Materiales,Productos químicos y pinturas,,,,,,0.29,,,4,0.841
536887,"INDUSTRIAS QUÍMICAS CARPO, S.L.",B23274483,"Ctra. Úbeda-Málaga, km 37",0584,Mancha Real,,Jaén,España,23100,953352576,,953352577,www.carpo.es,carpo@carpo.es,2030,Fabricación de barnices y pinturas.,Materiales,Productos químicos y pinturas,,,,,,1.15,,,13,0.24
536889,"ISOLACK, S.A.",A26027813,"Ctra. N-120, Km. 22,5",0103,Alesón,,"Rioja, La",España,26315,941369000,,,www.isolack.es,isolack@isolack.es,2030,Fabricación de barnices y tintes para madera.,Materiales,Productos químicos y pinturas,,,,,,3.99,,,24,0.126
536897,"PINTURAS GUADIEL, S.L.",B23438609,"P.I. Guadiel, 3",0392,Guarromán,,Jaén,España,23210,953675167,,,www.pinturasguadiel.com,pinturasguadiel@pinturasguadiel.com,2030,Fabricación de pinturas y barnices para madera,Materiales,Productos químicos y pinturas,,,,,,5,,,16,0.672
536913,"BY TECHDESIGN, S.L.",B81416885,"Tomas Edison, 5 - P.I. El Cañal",0148,Arganda del Rey,,Madrid,España,28500,918707193,,,www.by.com.es,soraya@by.com.es,2611,"Diseño, desarrollo y fabricación de sistemas de control de accesos.",Materiales,Material eléctrico,,,,,,6.01,0.25,,72,0.03
536919,"INDUCAN DE PINTURAS, S.L.",B35726678,"Labrador, 7 - P.I. Salinetas",0265,Telde,,"Palmas, Las",España,35200,934797494,,934797495,www.titanlux.com,infoservi@titanlux.es,2030,"Fabricación de pinturas, esmaltes, barnices y colores al óleo.",Materiales,Productos químicos y pinturas,,,,,,1.57,,,7,0.78
536948,"KALON MANTENIMIENTO INDUSTRIAL, S.A.",A28777175,"Avda. de la Industria, 4",0493,Coslada,,Madrid,España,28823,916696006,,916690438,www.kalonquimica.com,quimicos@kalonquimica.com,2059,Fabricación de pinturas y revestimientos para interior y exterior.,Materiales,Productos químicos y pinturas,,,,,,8.7,0.03,,49,0.902
536968,"POLYTEC QUÍMICA, S.L.",B97514590,"Traginers, 53. P.I. de Cotes",0291,Algemesí,,Valencia/València,España,46680,962448315,,962448337,www.polytec.es,,2369,Fabricación de productos químicos para construcción.,Materiales,Productos químicos y pinturas,,,,,,2.42,0.08,,11,0.137
537018,"MEDVA MECANISMOS DEL VALLÈS, S.L.",B60528015,"Natacio, 26-28 - P.I. Can Roses -Nave 5",1846,Rubí,,Barcelona,España,08191,935885037,,935883503,www.medva.es,medva@medva.es,2815,Fabricación de automatismos para puertas y su electrónica.,Materiales,Material eléctrico,,,,,,2.79,,,17,0.44
537076,"DEA SYSTEM, S.L.",B62039367,Industria 20,1568,Palau-solità i Plegamans,,Barcelona,España,08184,902330032,,938667653,www.deasystem.es,,4643,"Comercialización de automatismos para puertas, control de accesos y videoporteros.",Materiales,Material eléctrico,,,,,,4.36,,,13,0.059
537622,"DESARROLLOS Y PROYECTOS POLO, S.L.",B50042803,"DALIA, 9",2973,Zaragoza,,Zaragoza,España,50012,976342416,,976537920,www.desarrollosyproyectospolo.es,info@dppdo.es,2229,Fabricación de aglomerado de espuma de poliuretano.,Materiales,Aislantes e impermeabilizantes,,,,,,6.16,,,42,0.3
537630,"INOXPRES, S.A.",A61474797,"P.I. CAN VINYALS,CTRA.B-142,KM.0,6",2606,Santa Perpètua de Mogoda,,Barcelona,España,08130,935754136,,935646202,www.inoxpres.net,info@inoxpres.net,4672,Comercializadora de accesorios de fontanería,Materiales,Fontanería,,,,,,13.52,0.4,,34,0.451
537691,KIMALDI ELECTRONICS. S.L.,B61802302,"Ctra. de Rubí, 292 B - P.I. Can Guitard",2798,Terrassa,,Barcelona,España,08228,937361510,,937361511,www.kimaldi.com,kimaldi@kimaldi.com,2611,"Fabricación, diseño y comercialización de productos de identificación.",Materiales,Material eléctrico,,,,,,12.2,,,23,0.031
537699,"LOCKEN IBÉRICA, S.L.",B84073717,"Jose Bardasano Baos, 9 ",0796,Madrid,,Madrid,España,28016,913533942,,913505673,www.locken.es,info@locken.es,4674,Control electrónico de accesos sin cableado.,Materiales,Material eléctrico,,,,,,1.15,,,16,0.005
537710,"IMPERQUÍMICA, S.L.",B34205617,P.I. DE TEZNES-PARCELAS 1-2,0278,Barruelo de Santullán,,Palencia,España,34820,979606266,,979606270,www.imperquimica.com,imperquimica@imperquimica.com,2030,Fabricación de impermeabilizantes líquidos y pinturas.,Materiales,Productos químicos y pinturas,,,,,,0.01,,,2,0.802
537714,S.A. RUBI INDUSTRIAL (BOATEXA),A08100273,"Pso. DE LA RIERA, 143",1846,Rubí,,Barcelona,España,08191,935885120,,935885336,www.boatexa.com,info@gruposari.com,1395,Fabricación de tejidos y aislamientos de fibras de poliester.,Materiales,Aislantes e impermeabilizantes,,,,,,23.91,0.63,,91,0.382
538114,"TECNOALARM ESPAÑA, S.L.",B60179082,"VAPOR, 18",0898,Gavà,,Barcelona,España,08850,936622417,,936623438,www.tecnoalarm.es,administracion@tecnoalarm.es,4652,Alarmas y sistemas de seguridad.,Materiales,Material eléctrico,,,,,,0.66,,,4,0.018
538403,"ARCELORMITTAL COMERCIAL PERFILES ESPAÑA, S.L.",B46001319,"Ctra. de Toledo A-42, km 9,2",0796,Madrid,,Madrid,España,28021,917972300,,915050257,www.spain.arcelormittal.com,,4676,Comercialización de perfiles estructurales.,Materiales,Siderurgia,,,,,,157.63,,,60,6.341
538848,"MARIS POLYMERS SPAIN, S.L.",B63848956,"Pirineus, 18 - Pol. Ind. Mas Galí",1000,Gurb,,Barcelona,España,08503,938869481,,938869482,www.marispolymerspain.com,maris@marispolymerspain.com,4673,"Desarrollo e implantación de sistemas de impermeabilización de poliuretano líquido para construcción, marina e industria.",Materiales,Productos químicos y pinturas,,,,,,2.56,,,8,0.01
538859,"MORTEROS DEL PRINCIPADO, S.A.",A33110008,"P.I. SILVOTA, PARCELA 35",0352,Llanera,,Asturias,España,33690,985260978,,985260664,www.morprinsa.es,info@morprinsa.es,2364,Fabricación de mortero seco,Materiales,Productos químicos y pinturas,,,,,,1.24,0.01,,6,0.12
538903,"IBC SOLAR, S.A.",A97716286,"Marqués de Turia 24, 2º, 2ª.",2508,València,,Valencia/València,España,46005,961366528,,961366529,www.ibc-solar.es,info@ibc-solar.es,7112,Fabricación y comercialización de equipos fotovoltaicos y proyectos llave en mano.,Materiales,Equipos de energía para construcción,,,,,,0.81,,,6,0.085
539177,"CALDIC IBÉRICA, S.L.",B15201593,"Llobateres, 23",2520,Barberà del Vallès,,Barcelona,España,08210,937192561,,937191771,www.caldic.es,info@caldic.es,4675,Comercialización de productos químicos industriales e ingredientes alimentarios.,Materiales,Productos químicos y pinturas,,,,,,31.76,0.08,,30,0.4
539184,"KRYPTON CHEMICAL, S.L.",B43568690,"P.I. Les Tàpies, c/Martí i Franqués, 10-12",1628,Vandellòs i l'Hospitalet de l'Infant,,Tarragona,España,43890,977820840,,977569010,www.kryptonchemical.com,rayston@kryptonchemical.com,2059,"Fabricación de resinas de poliuretano, poliurea y epoxi para impermeabilización, pavimentos y aplicaciones industriales. ",Materiales,Productos químicos y pinturas,,,,,,14.26,1.12,,48,0.062
539200,"2002 PERLINDUSTRIA, S.L.",B62755871,P.I. Can Prunera s/n,2956,Vallirana,,Barcelona,España,08759,932096019,,932405051,www.perlindustria.com,info@perlindustria.com,2399,Fabricación de perlita.,Materiales,Aislantes e impermeabilizantes,,,,,,5,,,19,0.276
539729,"THE VALSPAR SPAIN CORPORATION, S.L.",B61102117,"Ronda Can Fatjo, 9 - Planta Baja",2665,Cerdanyola del Vallès,,Barcelona,España,08290,935895544,,935892037,www.vaslspar.com,info@valspareurope.com,2030,Fabricación de barnices y pinturas.,Materiales,Productos químicos y pinturas,,,,,,11.32,,,27,0.616
540377,"STONCOR ESPAÑA, S.L.",B63896237,"Avda. Diagonal, 520, bajos 6ª",0193,Barcelona,,Barcelona,España,08009,933623785,,,www.stonhard.com,pavimentos@stonhard.es,,Importa y comercializa pavimentos continuos industriales y decorativos.,Materiales,Productos químicos y pinturas,,,,,,3.99,,,11,0.1
540857,"SYSTEMAIR HVAC SPAIN, S.L.",B84622224,"Montecarlo, 14 - P.I. Uranga",0587,Fuenlabrada,,Madrid,España,28942,916002900,,916002908,www.systemair.es,info@systemair.es,2825,Fabricación y comercialización de equipos de aire acondicionado.,Materiales,Climatización,,,,,,,,,,0.003
541395,"CONVES TERMIC, S.L.",B53530259,"POLIG. IND. FINESTRAT.     CAMPELLO, 5 J -",0699,Finestrat,,Alicante/Alacant,España,03509,966830303,,965859305,www.jaga.info,marketing@conves.es,,"Comercialización de calefacción, refrigeración y ventilación eficientes.",Materiales,Climatización,,,,,,,,,,
541461,"ALDES VENTICONTROL, S.A.",A84232628,"P.I. PRADO OVERA,PUERTO PAJARES, 29",0745,Leganés,,Madrid,España,28919,914282012,,917463132,www.aldesventicontrol.es,info@aldesventicontrol.es,2512,Comercialización de sistemas de ventilación.,Materiales,Climatización,,,,,,6.76,0.03,,12,0.756
543112,"SISTEMPUR, S.A.",A45401296,P.I. San Isidro - Sector 7 - Nave 1,1611,Seseña,,Toledo,España,45224,918088128,,918088195,www.sistempur.com,info@sistempur.com,2016,Producción y comercialización de sistemas de poliuretano.,Materiales,Aislantes e impermeabilizantes,,,,,,3.16,0.03,,6,0.126
543167,GUARDIAN GLASS ESPAÑA - GRUPO,,"JOSE MATIA, 36",0360,Laudio/Llodio,,Araba/Álava,España,01400,946719509,,946719507,www.guardian.com.es,,,Transformación de vidrio plano.,Materiales,Vidrio,,,,,,,,,,
544291,"FELIU BOET GRIFERIAS, S.L.",B61995924,"Avda. Catalunya, 15-17",0689,Cervelló,,Barcelona,España,08758,936840504,,936840516,www.feliuboet.com,feliuboet@feliuboet.com,2812,Fabricación de grifería y accesorios.,Materiales,Grifería,,,,,,3.4,,,11,0.02
546139,"IBERCAL MORTEROS, S.L.",B06381644,"Ctra. Badajoz, Km. 55,8",0114,Almendralejo,,Badajoz,España,06200,924677002,,924670005,www.grupoibercal.com,info@grupoibercal.com,2364,"Fabricación de adhesivos cementosos, morteros técnicos y revestimientos.",Materiales,Productos químicos y pinturas,,,,,,0.73,0.17,,7,0.105
547323,"MORTEROS DE GALICIA, S.L.",B36923514,"Brasil, 56",0577,Vigo,,Pontevedra,España,36204,986269000,,986418819,www.pulmor.es,infovotorantim@vcimentos.com,2364,Fabricación de mortero seco.,Materiales,Hormigón,,,,,,5.98,0.74,,13,2.511
547474,"ILUMINACIÓN DELTA LIGHT ESPAÑA, S.A.",A63680722,"Ponte de Can Claverí, 58  - P.I. La Llana",1846,Rubí,,Barcelona,España,08191,935861900,,936979500,www.deltalight.es,marketing@deltalight.es,4643,"Importación y comercialización de luminarias técnicas, decorativas y residenciales.",Materiales,Iluminación,,,,,,6.03,,,15,0.06
547688,"INDUSTRIAS PEVI, S.A.",A31085582,"Mayor, 7",0500,Baztan,Elvete,Navarra,España,31700,934796271,,948580248,www.pevicables.es,pevi@pevi.es,2732,Fabricación de cables eléctricos.,Materiales,Material eléctrico,,,,,,9.49,0.26,,32,0.337
548395,"JOHNSON CONTROLS ESPAÑA, S.L.",B79121612,Valportillo II Nº 16 ,0066,Alcobendas,,Madrid,España,28108,902490050,,,http://www.johnsoncontrols.com/global-capabilities/buildings/spain,be-atencion.clientes@jci.com,4669,Comercialización de aire acondicionado industrial.,Materiales,Climatización,,,,,,136.17,0.16,,423,7.568
548820,"KRANNICH SOLAR, S.L.",B97832703,"Avda. Alquería de Moret, 39",1939,Picanya,,Valencia/València,España,46210,961594668,,961594686,www.es.krannich-solar.com,info@es.krannich-solar.com,3519,Importación y venta de módulos y todos los componentes necesarios para una instalación fotovoltaica.,Materiales,Equipos de energía para construcción,,,,,,33.26,0.04,,25,0.1
549346,"ARISTON THERMO ESPAÑA, S.L. ",B82900721,"Camí de Can Ametller, 12-18 - Edif. 1  Plta. 2",2055,Sant Cugat del Vallès,,Barcelona,España,08195,934951900,,933227799,www.ariston.com,info.es@aristonthermo.com,4674,Fabricación y venta de equipos de calefacción y energías renovables,Materiales,Climatización,Climatización doméstica,Equipos de energía para construcción,,,,65.57,,,46,0.8
550164,"GECOL GIRONA, S.L.",B17855586,PALS PARC.38 P.I. ALT EMPORDA,2266,Vilamalla,,Girona,España,17469,972525900,,972525959,www.gecol.es,info@gecol.com,2369,"Fabricación de morteros especiales, cemento cola y adhesivos.",Materiales,Productos químicos y pinturas,,,,,,,,,,0.6
550165,"GECOL SILICES, S.L.",,POLIGONO 16 PARCELA22,0423,Fuentes de Andalucía,,Sevilla,España,41420,954702434,,954702434,www.gecol.com,info@gecol.com,,Fabricación de áridos.,Materiales,Productos químicos y pinturas,,,,,,,,,,
550166,"GECOL LEVANTE, S.L.",B97854665,"Obrers de la Vila, 18 - Pol. Ind. Cotes B",0291,Algemesí,,Valencia/València,España,46680,962448346,,962448347,www.gecol.com,levante@gecol.com,,Fabricación de morteros especiales.,Materiales,Productos químicos y pinturas,,,,,,,,,,
550264,"SISTEMAS TIEMME, S.L.",B97745301,P.I. Mediterraneo - C/ Mitjera nº4,0142,Albuixech,,Valencia/València,España,46550,961417570,,961417573,www.tiemme.es,tiemme.sistemas@tiemme.com,4674,Comercialización de accesorios para instalaciones de fontanería.,Materiales,Fontanería,,,,,,5.51,0.01,,14,0.688
550268,"FITTINGS ESTANDAR, S.L.",B02309524,"P.I. Romica - Avda D, s/n - Parcelas 216-217",0030,Albacete,,Albacete,España,02007,967667690,,976667691,www.fittingsestandar.com,info@fittingsestandar.com,4674,Comercialización de accesorios y tuberías para fontanería.,Materiales,Fontanería,,,,,,11.45,,5,16,0.552
550877,"IBERMODUL, S.A.",A08827446,"P.I. Nord, C/ Gorg del Molí d'en Puigverd",0193,Barcelona,,Barcelona,España,08389,933878700,,934607100,www.ibermodul.com,info@ibermodul.com,2512,Fabricación e instalación de mamparas divisorias.,Materiales,Otros materiales,,,,,,4.63,,,33,0.06
550882,"INSTALACIONES TORREJON, S.L.",B28802528,"P.I. La Frontera, Naves 35, 36, 39",1505,Torrejón de Velasco,,Madrid,España,28990,918161216,,918161345,www.instalacionestorrejon.com,comercial@instalacionestorrejon.com,2511,Distribución y división de espacios interiores profesionales.,Materiales,Otros materiales,,,,,,4.8,0.1,,21,0.679
550888,"OFITA INTERIORES, S.A.",A01006568,"P.I. BETOÑO-C/ESCALMENDI, 3",0590,Vitoria-Gasteiz,,Araba/Álava,España,01013,945263700,,945254098,www.ofita.com,,3101,"Fabricación e instalación de muebles para oficina, mamparas divisorias y tabiques móviles.",Materiales,Otros materiales,,,,,,10.01,,,47,3
550927,PACIFIC HOGAR S.L.,B84908623,"Ctra. M-106, km. 1.9 - Pol. Ind. Garza 1 - Naves 1 y 2",0091,Algete,,Madrid,España,28110,916237780,,900102040,www.pacific-hogar.com,sc@pacific-hogar.es,4641,"Comercialización de elementos decorativos para ventanas, persianas y cortinas.",Materiales,Otros materiales,,,,,,1.2,0.03,,5,0.254
550931,"ESTEL IBERICA, S.A.",A59057398,"VALENCIA, 213-BAJOS",0193,Barcelona,,Barcelona,España,08007,934517077,,934537158,www.esteliberica.com,atencioncliente@esteliberica.com,4665,Comercialización e instalación de mamparas divisorias.,Materiales,Otros materiales,,,,,,-0.01,,,1,1.662
552273,"ALBEN DAS, S.L. (BASALTE SPAIN)",B83081109,"Parque Empresarial Málaga Nostrum - C/Jaén, 9 - Edificio Galia -Oficina 201 ",0672,Málaga,,Málaga,España,29004,952175053,,951232017,www.albendas.com,info@basalte.com.es,4652,Comercialización de maecanismos eléctricos.,Materiales,Material eléctrico,,,,,,0.3,0.13,,2,0.024
553171,"LIGHTING TECHNOLOGIES TRQ, S.L.",B12014841,"Avda. PIO XII, 38",1384,Vinaròs,,Castellón/Castelló,España,12500,964401024,,964401272,www.trqsl.com,,2790,Fabricante de luminarias de emergencia y complementos.,Materiales,Iluminación,,,,,,6.04,,,28,0.018
553458,"EXLABESA EXTRUSION PADRÓN, S.L.",B70056957,"La Picaraña, s/n",0657,Padrón,,"Coruña, A",España,15900,981803011,,981803094,ww.exlabesa.com,,2442,Extrusionado y lacado de perfiles.,Materiales,Perfiles metálicos y de PVC,,,,,,127.89,4.42,,284,0.319
554742,"ARTE OSAKA, S.A.",A83512400,"Dublín, 1 P.I. Número 8",1548,Torres de la Alameda,,Madrid,España,28813,918304615,,918863463,www.osaka.es,osaka@osaka.es,4690,Fabricación de pinturas y barnices para construcción y decoración.,Materiales,Productos químicos y pinturas,,,,,,2.71,,,30,2.159
554865,"GLS CONSORCIO DEL HORMIGÓN, S.L.",B25622580,"Partida Grenyana, 17 ",1207,Lleida,,Lleida,España,25080,973725585,,973725569,www.glsprefabricados.com,comercial@glsprefabricados.com,4673,Producción de prefabricados de hormigón y extracción de áridos.,Materiales,Prefabricados de hormigón,,,,,,13.6,0.6,,61,0.09
555346,"ARLEX DESIGN, S.L.",B63618847,"Vía Europa, 40-42 Pla Llerona",0863,Franqueses del Vallès (Les),,Barcelona,España,08520,938615044,,9348615270,www.arlex.es,arlex@arlex.es,3101,Fabricación de mamparas y sistemas de compartimentación interior.,Materiales,Otros materiales,,,,,,8.4,,,80,1.688
557059,"FARBE PINTURAS INDUSTRIALES, S.L.",B01494004,"P.I. de Júndiz  C/ Basaldea, 27",0590,Vitoria-Gasteiz,,Araba/Álava,España,01015,945264677,,945290924,www.farbe.es,farbe@farbe.es,2030,Fabricación de pinturas industriales y decorativas.,Materiales,Productos químicos y pinturas,,,,,,2.02,,,18,0.257
557064,"PECTRO, S.L.",B46159539,"P.I. OLIVERAL, C/K, NAVE 2",2140,Riba-roja de Túria,,Valencia/València,España,46190,961666013,,961666093,www.pectro.com,pectro@pectro.com,2030,Fabricación y comercialización de pinturas.,Materiales,Productos químicos y pinturas,,,,,,2.38,,,17,0.043
557074,"PIVEMA, S.L.",A08706178,"Ctra. DE SENTMENAT, 77",1568,Palau-solità i Plegamans,,Barcelona,España,08184,938639320,,938645012,,jpuig@pivema.com,2030,Fabricación de pinturas.,Materiales,Productos químicos y pinturas,,,,,,2.9,,,13,0.117
557250,"GRES DE ALLOZA, S.A.",A12667697,"P.I. DE ALLOZA, CTRA. A 1402 S/N",0223,Alloza,,Teruel,España,44509,978845297,,978845311,www.dealloza.com,info@dealloza.com,2349,Fabricación de gres extrusionado.,Materiales,Azulejos y pavimentos,,,,,,0.54,,,5,0.394
557515,"TRINA SOLAR SPAIN, S.L.",B65240020,"Caleruega, 79 3º A",0796,Madrid,,Madrid,España,28033,911335935,,911724536,www.trinasolar.com/es,mail spain@trinasolar.com,3519,Comercialización de módulos fotovoltaicos e instalación de sistemas.,Materiales,Equipos de energía para construcción,,,,,,75,,,15,0.003
557641,"THEMA DESIGN 2003, S.L. (VISMARA ESPAÑA)",B63231054,"Lepant, 147 Local 1 ",0193,Barcelona,,Barcelona,España,08013,932430955,,933499974,www.vismaravetro.es,thema@vismaravetro.it,4619,Importación y venta de mamparas de baño.,Materiales,Sanitarios,,,,,,0.27,,,1,0.003
558510,"KNAUF MIRET, S.L.",B61495974,"Calafell, 1",3054,Vilafranca del Penedès,,Barcelona,España,08720,938906920,,938906922,www.knauf-industries.es,hola-knauf@knauf.fr,2229,"Fabricación de embalajes, productos industriales y elementos de construcción en EPS.",Materiales,Envases / embalajes de EPS-embalajes de protección,Aislantes e impermeabilizantes,,,,,44.53,6,,187,9.619
558586,"ZENET PREFABRICADOS, S.L.",B85053577,"Ctra. TO-7722, KM. 3",0627,Escalonilla,,Toledo,España,45517,927500568,,,www.zenet.es,zenet@zenet.es,2361,Producción de estructuras prefabricadas.,Materiales,Prefabricados de hormigón,,,,,,6.43,,,33,2
558702,"RHEINZINK IBÉRICA, S.L.",B83759670,"Abedul, 3",0148,Arganda del Rey,,Madrid,España,28500,918707005,,918729113,www.rheinzink.es,info@rheinzink.es,,Importación y distribución de perfiles y paneles metálicos.,Materiales,Perfiles metálicos y de PVC,,,,,,0.25,,,2,0.05
558811,"SOPLACAS SPAIN, S.L.",B64442171,"Santa Marta, 7 - 1º",1213,Mataró,,Barcelona,España,08302,937906011,,937964867,www.soplacas.es,info@soplacas.com,4673,Importación y venta de depósitos prefabricados de hormigón.,Materiales,Prefabricados de hormigón,,,,,,0.86,,,2,0.26
559019,"OLIVER Y BATLLE, S.A.U.",A08149759,"Ctra. Mataró, 39-42 - Apdo. 135",0155,Badalona,,Barcelona,España,08911,934641010,,934643040,www.oliverbatlle.com,info@oliverbatlle.com,2899,"Venta de equipos para procesos de fabricación de pinturas, tintas y adhesivos.",Materiales,Equipos fabricación de varios sectores,,,,,,21.25,0.65,,99,1.025
559064,"BYSTRONIC IBÉRICA, S.L.",A83078832,"Avda. Tenerife, 2-Edificio 1-3ª Planta",1343,San Sebastián de los Reyes,,Madrid,España,28700,916544878,,916524983,www.bystronic.com,sales.es@bystronic.com,4662,Comercialización de maquinaria para la industria de materiales.,Materiales,Equipos fabricación de hierros y carp. metálica,,,,,,6.57,0.02,,17,0.262
559201,"EQUIPCERAMIC, S.A.",A61751517,"Ctra. Pobla, 64",3020,Vilanova del Camí,,Barcelona,España,08788,938070717,,938070720,www.equipceramic.com,info@equipceramic.com,2829,Diseño y fabricación de equipos e instalaciones completas para la industria cerámica estructural.,Materiales,Equipos fabricación de azulejos,Ladrillos y sanitarios,,,,,20,,,82,0.505
559361,"HOMAG ESPAÑA MAQUINARIA, S.A.",A62802244,"P.I. de la Química, 27-29 - P.I. Llinars Park",1069,Llinars del Vallès,,Barcelona,España,08450,937017100,,937017101,www.homag-espana.com,info@homag-espana.com,4662,Comercialización de maquinaria para madera.,Materiales,Equipos fabricación de madera,,,,,,17.32,0.06,,153,1.211
559362,"INDUSTRIAS AZ, S.L.",B50061159,"Los Ángeles, 21 - P.I. Centrovía - Parcela 632",1823,Muela (La),,Zaragoza,España,50196,976149175,,976149185,www.industriasaz.com,info@industriasaz.com,2841,Fabricación de maquinaria para carpintería de aluminio.,Materiales,Equipos fabricación de hierros y carp. metálica,,,,,,0.75,,,12,0.03
559364,"KERAJET, S.A.",A12514998,"Avda. del Boverot, 24",0094,Almassora,,Castellón/Castelló,España,12550,964500018,,96524109,www.kerajet.com,kerajet@kerajet.com,2899,Fabricación de maquinaria de impresión para cerámica.,Materiales,Equipos fabricación de azulejos,Ladrillos y sanitarios,,,,,42.88,0.77,,187,0.075
559371,"FIVES STEIN SPAIN, S.A.",A48153134,"Plaza Sagrado Corazón de Jesús, 4",0209,Bilbao,,Bizkaia,España,48011,944395100,,944273829,www.fivesgroup.com/fivesteinbilbao,fivessteinbilbao@fivesgroup.com,2891,Comercialización de hornos de recalentamiento y equipos de combustión.,Materiales,Equipos fabricación de vidrio,,,,,,11.77,0.04,,35,0.06
559374,"METALÚRGICA TORRENT, S.A.",A22002455,"Partida de la Sierra, s/n",0823,Castejón del Puente,,Huesca,España,22310,974401650,,974401654,www.metalurgicatorrent.com,info@metosagroup.com,2891,Fabricación de tornos.,Materiales,Equipos fabricación de hierros y carp. metálica,,,,,,11.8,,,,0.589
559961,"CAPAROL ESPAÑA, S.L.",B96780846,"P.I. AP7 Llinars Park - Passatge C, 37",1069,Llinars del Vallès,,Barcelona,España,08450,937323556,,937323554,www.caparol.es,info@caparol.es,4673,"Comercialización de pinturas, sistemas de aislamiento térmico y morteros especiales.",Materiales,Productos químicos y pinturas,,,,,,4.25,0.05,,14,0.078
560262,ABN - GRUPO,,"Ctra. Baños Arteixo, 28 - P. Empresarial Agrela",0308,Coruña (A),,"Coruña, A",España,15008,981148425,,981272011,www.grupoabn.com,info@grupoabn.com,,"Fabricación y venta de sistemas de tuberías para obra civil, edificación e industria.",Materiales,Distribución fontanería y climatización,Fontanería,,,,,22,,,105,
560306,"GESSI SPAIN, S.L.",B64587785,"Fructuos Gelabert, 2-4 , 3º 2ª - Edificio Conata 1",2172,Sant Joan Despí,,Barcelona,España,08970,934777336,,934777335,www.gessi.es,gessi@gessi.es,4674,Importación y venta de grifería para baño y cocina.,Materiales,Grifería,,,,,,0.43,,,2,0.155
562520,"ASTERSA APLICACIONES SOLARES, S.A.",A74193582,"P.I. Vega de Arriba, 36",0371,Mieres,,Asturias,España,33600,985456550,,985451604,,,2752,Fabricante de captadores solares térmicos y accesorios.,Materiales,Equipos de energía para construcción,,,,,,,,,,1.31
562876,"TVITEC SYSTEM GLASS, S.L.",B84993401,"Vitoria, 38",1198,Quijorna,,Madrid,España,28693,987021925,,,www.tvitec.com,info@tvitec.com,2312,"Fabricación de doble acristalamiento, vidrio laminado, templado, serigrafiado, esmaltado curvado y de grandes dimensiones.",Materiales,Vidrio,,,,,,113.01,39.37,,261,10.759
563016,"NOKSEL ESPAÑA, S.A.",A73601304,"Avda. del Mediterráneo, 5 - Planta 1",0796,Madrid,,Madrid,España,28023,915351790,,915346942,www.nokselspain.com,,2420,Fabricación de tuberías de acero.,Materiales,Fontanería,,,,,,31.95,0.25,,108,36
563995,"PPA & KRAH, S.A.",A16235640,"P.I. Ali Gobeo - C/Bekolarra, 6",0590,Vitoria-Gasteiz,,Araba/Álava,España,01010,945214518,,945672619,www.ppakrah.com,ppakrah@ppakrah.com,2221,Fabricación de tuberías de PEAD.,Materiales,Fontanería,,,,,,3.35,,,18,1
564463,"SALVIS INVESTMENT, S.L.",B15774268,"P.I. O ACEVEDO, PARCELA A",0243,Cerceda,,"Coruña, A",España,15185,981688070,,981688073,www.galopinparques.es,info@galopin.es,3240,Fabricación y distribución de parques infantiles e instalaciones deportivas.,Materiales,Equipamiento urbano / vial,,,,,,1.2,,,4,0.504
564690,"INDALSU, S.L.",B36347300,"Ctra. de Caldas a Vilagarcía, Km. 2,5",0059,Caldas de Reis,,Pontevedra,España,36659,986539071,,986539720,www.indalsu.com,indalsu@indalsu.com,2442,Fabricación de perfiles extrusionados de aluminio.,Materiales,Perfiles metálicos y de PVC,,,,,,24.18,1.09,,114,0.541
565382,"TALLERES FELIPE VERDÉS, S.A.",A08138042,"Metalurgia, 2",3020,Vilanova del Camí,,Barcelona,España,08788,938060606,,938060411,www.verdes.com,comercial@verdes.com,2892,Maquinaria para la cerámica estructural y procesamiento de minerales.,Materiales,Equipos fabricación de materiales,,,,,,11.57,0.18,,85,2.563
565438,"DELTECO, S.A.",A20082053,P.I. José Mari Korta - Pabellón 1,0816,Zumaia,,Gipuzkoa,España,20750,943707007,,943121693,www.delteco.com,delteco@delteco.com,3312,Importación y venta de maquinaria para el mecanizado y deformación de metales.,Materiales,Equipos fabricación de hierros y carp. metálica,,,,,,31.26,1.25,,45,0.44
